relevamiento,variable,unidad,periodo_tipo,periodo_raw,fecha_objetivo,horizonte_meses,referencia,bloque,variable_mapeada,hoja,mediana,promedio,desvio,max,min,p90,p75,p25,p10,n
2016-08,IPC_NG_NAC,var. % i.a.,anio,2017,2017-12-31,16,var. % i.a.; dic-17,Precios minoristas (Nacional),True,Cuadros de resultados,19.85,19.646985926045062,2.1985817247619805,23.5,15.0,22.82,20.95,17.775000000000002,16.926000000000002,28.0
2016-08,IPC_NG_NAC,var. % i.a.,prox_24m,Próx. 24 meses,2018-08-31,24,var. % i.a.; ago-18,Precios minoristas (Nacional),True,Cuadros de resultados,16.0,15.914457839000065,2.937406300680737,23.3627472261466,10.4,19.48,18.0,13.8,12.0,27.0
2016-08,IPC_NUCLEO_GBA,var. % mensual,mes,sep-16,2016-09-30,1,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.7,1.6498610629464103,0.22074047132696994,2.27541507723155,1.2,1.9200000000000004,1.8,1.5,1.3760000000000001,33.0
2016-08,IPC_NUCLEO_GBA,var. % mensual,mes,oct-16,2016-10-31,2,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.6,1.563981087461663,0.18619397463809453,2.07137588623487,1.2,1.7600000000000002,1.7,1.45,1.3120000000000003,33.0
2016-08,IPC_NUCLEO_GBA,var. % mensual,mes,nov-16,2016-11-30,3,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.5246315223931715,0.18463162559931498,1.95284023897466,1.1199999999999999,1.776,1.6,1.4,1.24,33.0
2016-08,IPC_NUCLEO_GBA,var. % mensual,mes,dic-16,2016-12-31,4,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.520750668472156,0.2167367694753232,2.0,0.96,1.7600000000000002,1.6,1.45,1.2,33.0
2016-08,IPC_NUCLEO_GBA,var. % i.a.,anio,2016,2016-12-31,4,var. % i.a.; dic-16,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,35.0,34.74917429083349,2.8339571061367024,43.5,29.0,38.05,36.075,33.001720035834396,31.27,28.0
2016-08,IPC_NUCLEO_GBA,var. % mensual,mes,ene-17,2017-01-31,5,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.511483403073773,0.2396094252346832,2.0,0.8,1.8800000000000003,1.625,1.4,1.212,33.0
2016-08,IPC_NUCLEO_GBA,var. % mensual,mes,feb-17,2017-02-28,6,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.495,1.4287022723079992,0.2252558069776122,1.9,0.6400000000000001,1.7,1.5,1.3,1.2,32.0
2016-08,IPC_NUCLEO_GBA,var. % i.a.,prox_12m,Próx. 12 meses,2017-08-31,12,var. % i.a.; ago-17,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,19.9,20.00105548030622,2.7532135345200395,26.1146050869375,14.0,24.200000000000003,22.0,18.0,17.002,31.0
2016-08,IPC_NUCLEO_GBA,var. % i.a.,anio,2017,2017-12-31,16,var. % i.a.; dic-17,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,17.9,18.443730857732557,2.8417524907912974,24.67,12.0,22.7,20.0,17.0,14.572000000000001,32.0
2016-08,IPC_NUCLEO_GBA,var. % i.a.,prox_24m,Próx. 24 meses,2018-08-31,24,var. % i.a.; ago-18,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,15.047624355181032,15.000718503030711,3.0854564054173776,22.754649238771,8.5,18.48,17.0,13.12,10.4,31.0
2016-08,PIB,var. % i.a.,trim,Trim. III-16,2016-09-30,1,var. % i.a.,PIB a precios constantes,True,Cuadros de resultados,-2.3281499565113717,-2.3721252046136176,1.0330373299091125,0.0,-8.0,-1.5199999999999996,-1.7561544634009298,-2.73,-3.08,51.0
2016-08,PIB,var. % prom. anual,anio,2016,2016-12-31,4,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-1.5,-1.4909241937644744,0.46802622921997383,-0.5,-3.0,-1.0,-1.1868940356975943,-1.8,-2.06,53.0
2016-08,PIB,var. % i.a.,trim,Trim. III-17,2017-09-30,13,var. % i.a.,PIB a precios constantes,True,Cuadros de resultados,4.0,3.84680591416394,1.2035928090665045,6.3,0.5,5.180000000000001,4.8,3.2,1.92,51.0
2016-08,PIB,var. % prom. anual,anio,2017,2017-12-31,16,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.2,3.176624592386234,0.5829054428223867,4.3,2.0,4.0,3.6,2.8,2.474883939842133,53.0
2016-08,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2016,2016-12-31,4,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-375.0,-370.4457009987594,21.134356828533985,-330.0,-421.401,-341.464,-352.0,-383.861,-399.6,51.0
2016-08,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2017,2017-12-31,16,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-410.0,-409.03791671242817,57.53373563619093,-303.28629342920385,-587.0,-325.0,-367.0,-440.5,-469.55,49.0
2016-08,TASA_LEBAC35,TNA; %,mes,sep-16,2016-09-30,1,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,27.0,27.13528653846154,0.6468084199886199,28.8,26.0,28.0,27.5,26.5625,26.25,52.0
2016-08,TASA_LEBAC35,TNA; %,mes,oct-16,2016-10-31,2,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,26.0,26.18574,0.9621850305742781,28.2,24.0,27.5,27.0,25.6875,25.0,50.0
2016-08,TASA_LEBAC35,TNA; %,mes,nov-16,2016-11-30,3,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,25.5,25.287000000000003,1.243834180824661,27.6,22.0,26.95,26.0,24.849999999999998,23.55,50.0
2016-08,TASA_LEBAC35,TNA; %,mes,dic-16,2016-12-31,4,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,25.0,24.705055769230775,1.3095613683279774,27.1,20.0,26.0,25.5,24.125,22.86,52.0
2016-08,TASA_LEBAC35,TNA; %,anio,2016,2016-12-31,4,TNA; %; dic-16,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,25.0,24.705055769230775,1.3095613683279774,27.1,20.0,26.0,25.5,24.125,22.86,52.0
2016-08,TASA_LEBAC35,TNA; %,mes,ene-17,2017-01-31,5,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,24.5,24.0671,1.823891357420575,26.7,17.75,26.0045,25.125,23.362499999999997,22.0,50.0
2016-08,TASA_LEBAC35,TNA; %,mes,feb-17,2017-02-28,6,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,24.0,23.61257142857143,2.2107903564110276,26.5,15.0,26.0,25.0,22.9,21.0,49.0
2016-08,TASA_LEBAC35,TNA; %,prox_12m,Próx. 12 meses,2017-08-31,12,TNA; %; ago-17,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,21.5,21.213333333333335,2.457243164937331,25.99,15.0,25.0,23.0,20.0,17.9,48.0
2016-08,TASA_LEBAC35,TNA; %,anio,2017,2017-12-31,16,TNA; %; dic-17,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,19.999999999999996,19.441762745098043,2.5658232579007145,24.28,14.0,23.0,21.0,17.0,16.08,51.0
2016-08,TC_NOMINAL,$/US$,mes,sep-16,2016-09-30,1,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,15.3,15.32288099778587,0.27945412639898876,16.25,14.931007731861012,15.73,15.44909519,15.135000000000002,15.004319454707998,53.0
2016-08,TC_NOMINAL,$/US$,mes,oct-16,2016-10-31,2,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,15.5,15.53949369549898,0.2876311859175427,16.416666666666668,15.0,15.994,15.6544,15.33,15.23,51.0
2016-08,TC_NOMINAL,$/US$,mes,nov-16,2016-11-30,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,15.75,15.77832774785798,0.3335677494142921,16.583333333333336,14.8,16.223895050582403,16.0,15.55,15.384,51.0
2016-08,TC_NOMINAL,$/US$,mes,dic-16,2016-12-31,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.0,16.011408265970093,0.4145505398669546,17.0,14.8,16.5586,16.285,15.75,15.528985148993144,54.0
2016-08,TC_NOMINAL,$/US$,anio,2016,2016-12-31,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.0,16.011408265970093,0.4145505398669546,17.0,14.8,16.5586,16.285,15.75,15.528985148993144,54.0
2016-08,TC_NOMINAL,$/US$,mes,ene-17,2017-01-31,5,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.216212128154215,16.265556983301977,0.36731892339031386,17.147071796216466,15.5,16.862,16.5,16.0,15.8,51.0
2016-08,TC_NOMINAL,$/US$,mes,feb-17,2017-02-28,6,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.475,16.51301445387523,0.4272329828667706,17.70817092545564,15.7,17.10243634658998,16.84,16.19511159789081,16.008,50.0
2016-08,TC_NOMINAL,$/US$,prox_12m,Próx. 12 meses,2017-08-31,12,$/US$; ago-17,Tipo de cambio nominal,True,Cuadros de resultados,17.75,17.735650883559263,0.6185938046857393,19.143677764881325,16.2,18.59208,18.3,17.31,16.887999999999998,51.0
2016-08,TC_NOMINAL,$/US$,anio,2017,2017-12-31,16,$/US$; dic-17,Tipo de cambio nominal,True,Cuadros de resultados,18.5,18.573755237959592,0.7571451842091823,19.976980094724084,16.0,19.505000000000003,19.3,18.0,17.75,54.0
2016-09,IPC_NG_GBA,var. % mensual,mes,oct-16,2016-10-31,1,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,2.0,2.081687311504766,0.5377142023170378,3.7,1.2,2.73,2.5,1.7,1.5,53.0
2016-09,IPC_NG_GBA,var. % mensual,mes,nov-16,2016-11-30,2,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.66,1.7323663840535513,0.37148961784484025,2.9356365362253447,1.0,2.2,1.985,1.5,1.4,53.0
2016-09,IPC_NG_GBA,var. % mensual,mes,dic-16,2016-12-31,3,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.6,1.641339063678576,0.18733038536373986,2.1,1.31,1.9123676880222888,1.755,1.5,1.44,53.0
2016-09,IPC_NG_GBA,var. % i.a.,anio,2016,2016-12-31,3,var. % i.a.; dic-16,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,39.6,39.35840504421162,1.3808233714369371,42.0,35.1,41.0,40.225,38.45,37.8,54.0
2016-09,IPC_NG_GBA,var. % mensual,mes,ene-17,2017-01-31,4,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.7,1.818367536828314,0.3751569463465454,3.0,1.09,2.27,1.9725635422318477,1.6125,1.5,52.0
2016-09,IPC_NG_GBA,var. % mensual,mes,feb-17,2017-02-28,5,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.5255403906769098,1.5826375484646795,0.3475813090705158,2.8,0.8,1.9700000000000002,1.7,1.4775,1.2044120997166439,52.0
2016-09,IPC_NG_GBA,var. % mensual,mes,mar-17,2017-03-31,6,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.7,1.7118228467554897,0.31319351962641817,2.6,1.1,2.1753857566765653,1.8,1.5,1.493,52.0
2016-09,IPC_NG_GBA,var. % i.a.,prox_12m,Próx. 12 meses,2017-09-30,12,var. % i.a.; sep-17,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,21.274833633700027,21.254939531338792,2.013399067916828,25.6,16.3,23.55,22.924999999999997,19.925,18.072132629112705,54.0
2016-09,IPC_NG_GBA,var. % i.a.,anio,2017,2017-12-31,15,var. % i.a.; dic-17,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,20.0,20.099036212423016,1.9346517599022919,24.0,15.8,22.772,21.6,18.942823045041692,17.12,55.0
2016-09,IPC_NG_GBA,var. % i.a.,prox_24m,Próx. 24 meses,2018-09-30,24,var. % i.a.; sep-18,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,15.379999999999999,15.493952127272191,2.7929941679988417,21.7,8.7,18.99,17.475,13.958815335733206,12.05,50.0
2016-09,IPC_NG_NAC,var. % mensual,mes,oct-16,2016-10-31,1,var. % mensual,Precios minoristas (Nacional),True,Cuadros de resultados,1.73,1.8722222222222225,0.42318693208460306,2.8,1.1,2.54,2.1,1.5,1.428,27.0
2016-09,IPC_NG_NAC,var. % mensual,mes,nov-16,2016-11-30,2,var. % mensual,Precios minoristas (Nacional),True,Cuadros de resultados,1.73,1.7674074074074073,0.31463767431264084,2.6,1.0,2.2,2.0,1.6,1.4,27.0
2016-09,IPC_NG_NAC,var. % mensual,mes,dic-16,2016-12-31,3,var. % mensual,Precios minoristas (Nacional),True,Cuadros de resultados,1.6,1.6833333333333338,0.3970274162205535,3.5,1.33,2.0,1.7,1.5,1.392,27.0
2016-09,IPC_NG_NAC,var. % i.a.,anio,2016,2016-12-31,3,var. % i.a.; dic-16,Precios minoristas (Nacional),True,Cuadros de resultados,36.5,36.61591986063965,2.035818616696677,40.2,30.0,39.0,38.0,35.8,34.0,29.0
2016-09,IPC_NG_NAC,var. % mensual,mes,ene-17,2017-01-31,4,var. % mensual,Precios minoristas (Nacional),True,Cuadros de resultados,1.7,1.7574074074074075,0.36530906401390084,3.0,1.09,2.1799999999999997,1.9,1.5,1.48,27.0
2016-09,IPC_NG_NAC,var. % mensual,mes,feb-17,2017-02-28,5,var. % mensual,Precios minoristas (Nacional),True,Cuadros de resultados,1.5,1.5655555555555554,0.28157979239849645,2.5,0.95,2.0,1.7,1.4,1.286,27.0
2016-09,IPC_NG_NAC,var. % mensual,mes,mar-17,2017-03-31,6,var. % mensual,Precios minoristas (Nacional),True,Cuadros de resultados,1.6,1.6470370370370373,0.27121967841606465,2.4,1.2,2.0639999999999996,1.73,1.5,1.4,27.0
2016-09,IPC_NG_NAC,var. % i.a.,prox_12m,Próx. 12 meses,2017-09-30,12,var. % i.a.; sep-17,Precios minoristas (Nacional),True,Cuadros de resultados,21.1,20.584118892518088,2.248497284674418,24.3,16.3,23.035,22.3475,18.775,16.943,28.0
2016-09,IPC_NG_NAC,var. % i.a.,anio,2017,2017-12-31,15,var. % i.a.; dic-17,Precios minoristas (Nacional),True,Cuadros de resultados,19.316645500339334,19.22333260345998,2.1418768327901283,22.6,15.0,22.5,20.9,17.6,15.8,29.0
2016-09,IPC_NG_NAC,var. % i.a.,prox_24m,Próx. 24 meses,2018-09-30,24,var. % i.a.; sep-18,Precios minoristas (Nacional),True,Cuadros de resultados,15.4,15.293881096485897,3.285423943975207,23.36,8.7,19.145000000000003,17.924999999999997,12.925,11.61,26.0
2016-09,IPC_NUCLEO_GBA,var. % mensual,mes,oct-16,2016-10-31,1,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.4948571428571429,0.16649273837850417,1.8,1.0,1.7,1.6,1.4,1.292,35.0
2016-09,IPC_NUCLEO_GBA,var. % mensual,mes,nov-16,2016-11-30,2,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.4637142857142855,0.16682300790474552,1.7,1.0,1.646,1.6,1.4,1.2,35.0
2016-09,IPC_NUCLEO_GBA,var. % mensual,mes,dic-16,2016-12-31,3,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.5088571428571431,0.14916969075068656,1.7,1.1,1.7,1.6,1.4,1.246,35.0
2016-09,IPC_NUCLEO_GBA,var. % i.a.,anio,2016,2016-12-31,3,var. % i.a.; dic-16,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,34.0,33.85649754389257,1.9888812299123522,38.5,29.3,36.64,35.0,32.925,31.054,32.0
2016-09,IPC_NUCLEO_GBA,var. % mensual,mes,ene-17,2017-01-31,4,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.506,0.19105281068486846,1.84,0.8,1.7,1.62,1.5,1.272,35.0
2016-09,IPC_NUCLEO_GBA,var. % mensual,mes,feb-17,2017-02-28,5,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.5,1.4137142857142855,0.20186025618038309,1.79,0.6400000000000001,1.608,1.5,1.3,1.212,35.0
2016-09,IPC_NUCLEO_GBA,var. % mensual,mes,mar-17,2017-03-31,6,var. % mensual,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,1.475,1.4379411764705878,0.22523764435577528,1.81,0.8,1.71,1.6,1.3,1.1,34.0
2016-09,IPC_NUCLEO_GBA,var. % i.a.,prox_12m,Próx. 12 meses,2017-09-30,12,var. % i.a.; sep-17,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,19.0,18.960922332197462,2.184991316688978,22.85,14.0,21.86,21.0,17.7,15.742,33.0
2016-09,IPC_NUCLEO_GBA,var. % i.a.,anio,2017,2017-12-31,15,var. % i.a.; dic-17,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,17.744693723720907,17.915570219042404,2.4763690120623174,22.53,14.0,21.475,20.075,16.775,14.3,34.0
2016-09,IPC_NUCLEO_GBA,var. % i.a.,prox_24m,Próx. 24 meses,2018-09-30,24,var. % i.a.; sep-18,Precios minoristas (IPC núcleo-GBA; INDEC),True,Cuadros de resultados,14.0,13.730209416935379,3.635560708059526,21.0,6.8,18.12,16.5,11.85,7.48,33.0
2016-09,PIB,var. % i.a.,trim,Trim. IV-16,2016-12-31,3,var. % i.a.,PIB a precios constantes,True,Cuadros de resultados,-1.2,-1.2146930499816089,1.3195708745151749,1.7,-5.3,0.4,0.1,-1.9249999999999998,-2.85,54.0
2016-09,PIB,var. % prom. anual,anio,2016,2016-12-31,3,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,-1.7,-1.7404740022226814,0.33723008317917297,-1.1,-2.4,-1.2,-1.5,-2.0,-2.2,59.0
2016-09,PIB,var. % i.a.,trim,Trim. IV-17,2017-12-31,15,var. % i.a.,PIB a precios constantes,True,Cuadros de resultados,4.0,3.7232703211248257,1.6812372722679727,7.3,-1.7,5.699999999999999,4.717126315592895,3.0,1.6,54.0
2016-09,PIB,var. % prom. anual,anio,2017,2017-12-31,15,var. % prom. anual,PIB a precios constantes,True,Cuadros de resultados,3.2,3.2274964945936295,0.6490751900171685,5.0,1.5,4.0,3.6810653111907454,2.8,2.4,59.0
2016-09,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2016,2016-12-31,3,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-378.0,-370.02729027446685,29.389078036466575,-200.0,-400.0,-347.8,-360.0,-383.829,-391.21639999999996,55.0
2016-09,RESULTADO_PRIMARIO_SPNF,miles de millones $,anio,2017,2017-12-31,15,miles de millones $,Resultado Primario del SPNF,True,Cuadros de resultados,-428.78,-424.9757502295739,51.494673949298715,-250.0,-549.0,-363.5,-409.375,-450.5,-476.13300000000004,54.0
2016-09,TASA_LEBAC35,TNA; %,mes,oct-16,2016-10-31,1,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,26.0,25.935505882352945,0.35529950712702363,27.0,24.5,26.25,26.0,25.75,25.5,51.0
2016-09,TASA_LEBAC35,TNA; %,mes,nov-16,2016-11-30,2,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,25.25,25.14713333333333,0.7470402523737706,27.0,22.0,25.9432,25.5,25.0,24.28,51.0
2016-09,TASA_LEBAC35,TNA; %,mes,dic-16,2016-12-31,3,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,24.775,24.485385185185184,1.0582754485763142,26.0,21.0,25.625,25.0,24.0,23.0,54.0
2016-09,TASA_LEBAC35,TNA; %,anio,2016,2016-12-31,3,TNA; %; dic-16,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,24.775,24.485385185185184,1.0582754485763142,26.0,21.0,25.625,25.0,24.0,23.0,54.0
2016-09,TASA_LEBAC35,TNA; %,mes,ene-17,2017-01-31,4,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,24.0,23.9816431372549,1.1998100711787514,26.5,18.75,25.200000000000003,24.614,23.5,22.78,51.0
2016-09,TASA_LEBAC35,TNA; %,mes,feb-17,2017-02-28,5,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,23.75,23.529819607843134,1.3983804302148408,26.5,18.0,25.0,24.5,22.75,22.0,51.0
2016-09,TASA_LEBAC35,TNA; %,mes,mar-17,2017-03-31,6,TNA; %,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,23.4,23.07527924528302,1.5231082270448568,25.75,18.0,25.0,24.0,22.1,21.4,53.0
2016-09,TASA_LEBAC35,TNA; %,prox_12m,Próx. 12 meses,2017-09-30,12,TNA; %; sep-17,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,21.25,20.56207692307692,2.3028745876655825,26.0,16.5,23.0,22.0,18.549999999999997,17.0,52.0
2016-09,TASA_LEBAC35,TNA; %,anio,2017,2017-12-31,15,TNA; %; dic-17,Tasa de política monetaria: Lebac 35 días,True,Cuadros de resultados,20.0,19.34388679245283,2.507402867666795,24.0,14.1,22.5456,21.0,17.95,15.4,53.0
2016-09,TC_NOMINAL,$/US$,mes,oct-16,2016-10-31,1,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,15.5,15.51052514273686,0.20888634998798913,16.24,15.0,15.7,15.6025,15.4,15.289258095000001,54.0
2016-09,TC_NOMINAL,$/US$,mes,nov-16,2016-11-30,2,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,15.7625,15.744884411409247,0.21717103832996798,16.32,15.3,16.0,15.9,15.58,15.5,54.0
2016-09,TC_NOMINAL,$/US$,mes,dic-16,2016-12-31,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.0,15.967635328382794,0.3406350351561764,17.0,15.0,16.49,16.1,15.75,15.593,58.0
2016-09,TC_NOMINAL,$/US$,anio,2016,2016-12-31,3,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.0,15.967635328382794,0.3406350351561764,17.0,15.0,16.49,16.1,15.75,15.593,58.0
2016-09,TC_NOMINAL,$/US$,mes,ene-17,2017-01-31,4,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.2,16.21331188881431,0.2840607230629327,16.9,15.71,16.6,16.41064967760058,16.0,15.825333333333333,53.0
2016-09,TC_NOMINAL,$/US$,mes,feb-17,2017-02-28,5,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.4089964389568,16.464813600615436,0.33629504593465237,17.16,15.8,17.029548738686028,16.68,16.225,16.038,53.0
2016-09,TC_NOMINAL,$/US$,mes,mar-17,2017-03-31,6,$/US$,Tipo de cambio nominal,True,Cuadros de resultados,16.58,16.660268111497775,0.3766696761827551,17.42,16.0,17.255499999999998,16.91278306730104,16.3925,16.1669,54.0
2016-09,TC_NOMINAL,$/US$,prox_12m,Próx. 12 meses,2017-09-30,12,$/US$; sep-17,Tipo de cambio nominal,True,Cuadros de resultados,17.8,17.815105327179783,0.489017140328495,19.0,16.6,18.568,18.115000000000002,17.41,17.22,53.0
2016-09,TC_NOMINAL,$/US$,anio,2017,2017-12-31,15,$/US$; dic-17,Tipo de cambio nominal,True,Cuadros de resultados,18.4,18.496596994023882,0.620308996583483,20.0,17.0,19.337,18.985750000000003,18.0,17.79,58.0
2016-10,IPC_NG_GBA,var. % mensual,mes,nov-16,2016-11-30,1,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.6,1.6682326443720785,0.22658446277436783,2.2712195121951106,1.2,2.0,1.8,1.5,1.4,53.0
2016-10,IPC_NG_GBA,var. % mensual,mes,dic-16,2016-12-31,2,var. % mensual,Precios minoristas (IPC nivel general-GBA; INDEC),True,Cuadros de resultados,1.6,1.6572520267016013,0.26036239332034133,2.6005618659853624,1.2,2.0,1.8,1.5,1.4,53.0
